Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
25/04/2015,19,34.74824,46.24,-41.3539
25/04/2015,20,45.15,45.19,28.9201
25/04/2015,21,34.36931,44.38,-93.9325
25/04/2015,22,34.34958,43.84,-117.1217
25/04/2015,23,34.64498,39.91,-358.7263
25/04/2015,24,33.71308,39.53,-561.8504
25/04/2015,25,33.89822,37.99,-494.9355
25/04/2015,26,33.37457,35.57,-542.4711
25/04/2015,27,33.05885,34.38,-555.4725
25/04/2015,28,32.84227,34.12,-538.7564
25/04/2015,29,33.5,33.73,-165.5225
25/04/2015,30,33.56003,33.76,-118.006
25/04/2015,31,33.02631,33.16,-212.9013
25/04/2015,32,33.23788,33.54,-114.8166
25/04/2015,33,33.35154,33.88,-103.8777
25/04/2015,34,35.24,41.4,5.4045
25/04/2015,35,41.47485,41.47485,127.2045
25/04/2015,36,47.47823,47.47823,338.2403
25/04/2015,37,52.84188,52.84188,418.0329
25/04/2015,38,41.75081,41.75081,251.2608
25/04/2015,39,45.89,45.89,52.4929
25/04/2015,40,35.25,47.76,-69.5563
25/04/2015,41,43.02931,43.02931,116.3973
25/04/2015,42,42.70725,42.70725,144.1787
25/04/2015,43,41.41684,41.41684,105.0551
25/04/2015,44,35.25,42.77,-5.7683
25/04/2015,45,34.33952,42.31,-188.5297
25/04/2015,46,34.16102,43.48,-73.1355
25/04/2015,47,42.23,46.08412,221.4326
25/04/2015,48,38.87,41.75,108.8201
26/04/2015,1,32.82974,37.62,-157.9548
26/04/2015,2,32.78485,37.02,-193.0819
26/04/2015,3,33,35.84,-99.9577
26/04/2015,4,36.69,47.22392,270.869
26/04/2015,5,33.79,41.75,123.8657
26/04/2015,6,33,33,-33.5584
26/04/2015,7,33,33,-27.5085
26/04/2015,8,33,33,-42.8571
26/04/2015,9,31.34,41.75,47.5611
26/04/2015,10,34.05224,34.05224,-37.0162
26/04/2015,11,31.25,31.38,-49.286
26/04/2015,12,17.51409,31.65,-381.8499
26/04/2015,13,1.52257,31.06,-889.6384
26/04/2015,14,2.0813,30.91,-856.2866
26/04/2015,15,12.58786,33.4,-487.833
26/04/2015,16,22.06896,35.29,-192.1471
26/04/2015,17,36.98,41.75,68.4876
26/04/2015,18,33.05,38.5,-6.8618
26/04/2015,19,41.75,41.75,28.936
26/04/2015,20,35.27544,43.91,-114.476
26/04/2015,21,34.91776,44.93,-163.6916
26/04/2015,22,34.10236,43.35,-432.7066
26/04/2015,23,34.06511,43.29,-251.47
26/04/2015,24,34.43191,44.02,-181.3155
26/04/2015,25,34.41136,44.44,-196.8787
26/04/2015,26,33.51399,43.03,-478.6333
26/04/2015,27,33.45947,39.09,-602.4562
26/04/2015,28,32.77609,36.66,-918.3058
26/04/2015,29,32.02187,35.27,-1129.4183
26/04/2015,30,30.95553,34.68,-1108.7998
26/04/2015,31,30.45282,33.45,-1049.7162
26/04/2015,32,30.18878,33.5,-1149.8576
26/04/2015,33,31.28999,33.41,-1072.6648
26/04/2015,34,31.62281,33.9,-950.7272
26/04/2015,35,31.74499,33.58,-1152.6301
26/04/2015,36,32.28877,34.59,-1136.3537
26/04/2015,37,32.31406,35.08,-1007.2183
26/04/2015,38,32.7074,34.66,-623.9044
26/04/2015,39,32.72445,42.47,-766.4982
26/04/2015,40,33.399,41.86,-505.2843
26/04/2015,41,33.82629,43.37,-434.437
26/04/2015,42,42.43,42.43,25.0419
26/04/2015,43,45.25,50.96143,249.4116
26/04/2015,44,41.75,41.75,12.6383
26/04/2015,45,33.9,42.47,-78.3833
26/04/2015,46,33.8319,40.91,-289.1462
26/04/2015,47,35.73334,40.48,-153.4229
26/04/2015,48,27.43328,38.26,-564.0337
27/04/2015,1,14.76739,34.88,-626.5362
27/04/2015,2,16.19684,34.54,-579.4774
27/04/2015,3,25.84311,35.68,-360.2152
27/04/2015,4,27.81619,36.66,-301.9664
27/04/2015,5,32.5631,36.72,-287.5319
27/04/2015,6,32.78619,36.75,-346.0741
27/04/2015,7,29.4354,34.2,-315.6166
27/04/2015,8,32.98391,33.57,-194.8918
27/04/2015,9,32.85957,33.12,-138.2166
27/04/2015,10,34.07606,34.07606,-136.0881
27/04/2015,11,33,33,-5.6064
27/04/2015,12,34.07,43.31695,2.5316
27/04/2015,13,37.66,52.39509,162.0746
27/04/2015,14,40.27,54.92608,162.9051
27/04/2015,15,34.37361,47.71,-110.6486
27/04/2015,16,34.72854,52.29,-132.4403
27/04/2015,17,35.57483,54.49,-347.4553
27/04/2015,18,34.48881,53.58,-669.9297
27/04/2015,19,34.13977,58.11,-786.3028
27/04/2015,20,34.02481,58.13,-1005.3708
27/04/2015,21,33.86492,54.58,-1131.0254
27/04/2015,22,33.57954,53.67,-1227.082
27/04/2015,23,33.63333,39.98,-977.6242
27/04/2015,24,33.78095,40.41,-817.7215
27/04/2015,25,33.80687,39.54,-885.9567
27/04/2015,26,33.79471,38.13,-801.1148
27/04/2015,27,34.12057,37.03,-489.0243
27/04/2015,28,33.95025,37.02,-523.9832
27/04/2015,29,33.94228,37.1,-468.358
27/04/2015,30,34.0217,36.97,-327.8249
27/04/2015,31,33.86811,36.44,-326.4872
27/04/2015,32,34.09636,36.33,-287.6273
27/04/2015,33,34.2,36.02,-81.055
27/04/2015,34,37.2,47.3,144.2756
27/04/2015,35,45.65,87.11773,407.8582
27/04/2015,36,44.23,84.84252,467.6426
27/04/2015,37,41.56,65.70245,497.1373
27/04/2015,38,41.81,63.45653,451.1824
27/04/2015,39,43,59.49011,530.7965
27/04/2015,40,44.27,54.97266,319.1828
27/04/2015,41,46.35,49.25217,197.3463
27/04/2015,42,49.14232,49.14232,218.9591
27/04/2015,43,45,45,78.891
27/04/2015,44,34.27461,44.19,-313.907
27/04/2015,45,34.21981,43.16,-364.8962
27/04/2015,46,34.23967,41.51,-349.3804
27/04/2015,47,34.05885,40.36,-163.8444
27/04/2015,48,34,36.05,-9.4452
28/04/2015,1,35.03,49.75,16.0802
28/04/2015,2,33.53,57,28.1034
28/04/2015,3,33.33,56.25503,275.4253
28/04/2015,4,35.61,56.13687,457.4184
28/04/2015,5,34.16,56.86706,414.5808
28/04/2015,6,35.39,49.75,0.2337
28/04/2015,7,20.63691,32.91,-290.4126
28/04/2015,8,16.71408,32.58,-395.6736
28/04/2015,9,14.25829,32.45,-493.0418
28/04/2015,10,14.23788,32.42,-486.667
28/04/2015,11,30.976,37.74,-189.9667
28/04/2015,12,33.92292,37.88,-165.2735
28/04/2015,13,38.57,39,173.8253
28/04/2015,14,39.77,47.00025,405.3236
28/04/2015,15,46.17,69.01717,491.733
28/04/2015,16,51.6,72.58103,237.8487
28/04/2015,17,34.29396,56.38,-188.1894
28/04/2015,18,34.30102,53.11,-395.3875
28/04/2015,19,34.33836,51,-291.2989
28/04/2015,20,34.15808,50.32,-465.2116
28/04/2015,21,34.1,47.69,-577.7353
28/04/2015,22,34.1,47.21,-536.7823
28/04/2015,23,34.1,38.99,-438.1665
28/04/2015,24,34.1,39.02,-377.5582
28/04/2015,25,34.1,38.63,-370.8082
28/04/2015,26,34.1,38.27,-367.5248
28/04/2015,27,34.01481,37.97,-722.1286
28/04/2015,28,34.08409,38.07,-870.0607
28/04/2015,29,34.07085,37.95,-964.4168
28/04/2015,30,32.7088,37.81,-901.2866
28/04/2015,31,30.72039,41.06,-1163.8417
28/04/2015,32,33.79192,41.5,-1075.704
28/04/2015,33,34.1,41.93,-1028.0352
28/04/2015,34,35.19273,42.91,-701.8121
28/04/2015,35,40.49205,46.78,-491.5027
28/04/2015,36,46.86299,47.5,-350.8966
28/04/2015,37,46.18398,47.58,-319.5835
28/04/2015,38,46.80349,46.80349,-256.3425
28/04/2015,39,49.05,67,64.5166
28/04/2015,40,49.08,70.22,172.4315
28/04/2015,41,49.28,69.30973,287.4688
28/04/2015,42,50.8,73.12807,404.0535
28/04/2015,43,49.24,70.25154,265.9935
28/04/2015,44,34.33807,46.37,-304.3825
28/04/2015,45,34.32118,45.67,-433.2562
28/04/2015,46,34.12786,43.54,-697.5238
28/04/2015,47,33.65237,39.2,-510.555
28/04/2015,48,22.73617,33.76,-678.9437
29/04/2015,1,9.88984,33.99,-568.8028
29/04/2015,2,12.53085,33.45,-415.6672
29/04/2015,3,15.94546,34.03,-374.5582
29/04/2015,4,17.91165,35.04,-213.4598
29/04/2015,5,16.22596,34.41,-397.5418
29/04/2015,6,15.20457,34.2,-259.2083
29/04/2015,7,20.31111,24.34,-157.2934
29/04/2015,8,23.16,47,75.9863
29/04/2015,9,23.41,48.3327,221.1582
29/04/2015,10,22.73,47,8.4227
29/04/2015,11,21.69,30.37,-12.5176
29/04/2015,12,25.74167,30.05,-133.0878
29/04/2015,13,35.83,40.43924,14.8035
29/04/2015,14,34.13442,35.07,-418.8054
29/04/2015,15,34.14488,43.42,-250.6763
29/04/2015,16,39.8,48.54,-3.6082
29/04/2015,17,39.19211,48.2,-65.0321
29/04/2015,18,35.46116,49.54,-362.6953
29/04/2015,19,35.49274,50,-225.5737
29/04/2015,20,35.09896,46.59,-195.6392
29/04/2015,21,34.62242,45.24,-253.8282
29/04/2015,22,34.89093,43.19,-220.6334
29/04/2015,23,35.23838,37.06,-300.0125
29/04/2015,24,35.87864,37.26,-439.3978
29/04/2015,25,34.70009,37.11,-352.2526
29/04/2015,26,34.60367,36.79,-544.9866
29/04/2015,27,34.6088,36.75,-578.2096
29/04/2015,28,34.51046,36.55,-766.2639
29/04/2015,29,34.41077,36.08,-1018.2785
29/04/2015,30,34.15959,35.99,-1383.3025
29/04/2015,31,34.03968,37.98,-1399.209
29/04/2015,32,33.04833,38.05,-1104.0687
29/04/2015,33,34.38005,38.38,-1091.5353
29/04/2015,34,34.63299,38.54,-754.5055
29/04/2015,35,34.67583,40.54,-636.7599
29/04/2015,36,34.54057,40.55,-790.5508
29/04/2015,37,34.64614,39.58,-698.1931
29/04/2015,38,35.00559,39.25,-326.189
29/04/2015,39,35.14146,42.14,-238.9825
29/04/2015,40,35.01665,42.93,-206.6004
29/04/2015,41,35.20139,45.49,-99.3113
29/04/2015,42,35.23723,45.72,-84.3048
29/04/2015,43,35.19057,44.63,-184.7506
29/04/2015,44,34.98805,42.54,-338.7884
29/04/2015,45,34.82819,41.84,-397.7784
29/04/2015,46,34.78748,42.37,-440.3084
29/04/2015,47,33.4622,40.12,-243.9786
29/04/2015,48,31.8539,33.31,-278.1076
30/04/2015,1,31.58101,33.39,-115.209
30/04/2015,2,30.87299,32.28,-383.2165
30/04/2015,3,32.10795,34.17,-364.5977
30/04/2015,4,29.21913,34.87,-233.529
30/04/2015,5,23.38652,34.5,-347.0093
30/04/2015,6,18.92622,33.84,-491.6985
30/04/2015,7,16.58792,30.86,-524.2796
30/04/2015,8,19.33678,31.1,-421.7834
30/04/2015,9,18.58257,30.84,-385.0924
30/04/2015,10,19.77645,31.2,-293.9
30/04/2015,11,24.37255,36.98,-261.1249
30/04/2015,12,22.72848,33.12,-504.6572
30/04/2015,13,28.53261,34.71,-311.3834
30/04/2015,14,33.97708,39.38,-199.0736
30/04/2015,15,33.79835,41.17,-215.2168
30/04/2015,16,33.89148,44.94,-521.4488
30/04/2015,17,33.46401,46.6,-625.1864
30/04/2015,18,32.87844,46,-1038.6195
30/04/2015,19,33.40533,45.58,-968.8625
30/04/2015,20,33.40898,44.04,-1043.5889
30/04/2015,21,33.80258,42.04,-849.2642
30/04/2015,22,34.10623,41.58,-630.1545
30/04/2015,23,34.20852,37.17,-110.0446
30/04/2015,24,34.53,37.12,-90.097
30/04/2015,25,37.15,44.9,19.2241
30/04/2015,26,36.97,54.8575,408.7286
30/04/2015,27,36.28,54.27292,500.0325
30/04/2015,28,36.3,52.43526,394.908
30/04/2015,29,36.78,49.93069,112.0918
30/04/2015,30,34.52113,36.92,-140.1081
30/04/2015,31,34.4856,42.07,-461.1775
30/04/2015,32,34.65747,42.46,-395.85
30/04/2015,33,34.75,44.45,-105.1467
30/04/2015,34,34.70502,45,-108.313
30/04/2015,35,34.67115,48.57,-208.1839
30/04/2015,36,34.71147,49.9,-375.9916
30/04/2015,37,34.64755,49.85,-524.1553
30/04/2015,38,34.73824,49.94,-435.2102
30/04/2015,39,34.74754,51.26,-405.9098
30/04/2015,40,34.65574,51.59,-410.4845
30/04/2015,41,35.1298,51.54,-369.9677
30/04/2015,42,35.94315,52.63,-179.1239
30/04/2015,43,52.56,67,68.9989
30/04/2015,44,35.15138,47.67,-246.4716
30/04/2015,45,34.49421,46.65,-493.6952
30/04/2015,46,34.41155,44.92,-485.5009
30/04/2015,47,34.5,39.9,-31.4064
30/04/2015,48,36.41,50,8.6902
1/5/2015,1,33.44278,35.98,-84.7886
1/5/2015,2,33.59896,36.29,-68.2084
1/5/2015,3,36.1,47.19043,113.1833
1/5/2015,4,37.42,50.72058,195.2964
1/5/2015,5,36.48,52.55579,159.0622
1/5/2015,6,36.17,49,31.5552
1/5/2015,7,34.12944,35.77,-4.2216
1/5/2015,8,35.44,47,3.8162
1/5/2015,9,32.78341,35.47,-78.287
1/5/2015,10,32.50159,35.34,-86.4231
1/5/2015,11,34.95,34.95,37.3618
1/5/2015,12,34.55,37.4,-88.9107
1/5/2015,13,38.76,41,39.5809
1/5/2015,14,36,39.39,-158.8048
1/5/2015,15,36,42,-68.0124
1/5/2015,16,49.65,70.26246,43.4749
1/5/2015,17,35.87697,51.21,-41.6015
1/5/2015,18,35.08192,49.95,-413.8776
1/5/2015,19,34.89137,46.86,-502.1065
1/5/2015,20,34.62803,45.14,-696.1306
1/5/2015,21,34.42491,43.74,-754.5589
1/5/2015,22,34.23615,42.4,-739.0336
1/5/2015,23,33.79767,38.15,-561.6481
1/5/2015,24,33.88623,38.54,-411.1963
1/5/2015,25,31.3668,39.25,-447.6916
1/5/2015,26,31.67886,37.86,-739.8682
1/5/2015,27,31.89644,35.74,-747.3908
1/5/2015,28,31.55,35.71,-795.1725
1/5/2015,29,31.67828,35.83,-910.7867
1/5/2015,30,30.96991,35.55,-1038.1664
1/5/2015,31,31.67634,38.03,-902.0772
1/5/2015,32,30.50172,37.91,-736.1991
1/5/2015,33,34.80825,38.2,-488.8862
1/5/2015,34,34.94689,39.5,-310.3075
1/5/2015,35,35.03241,42.18,-135.3703
1/5/2015,36,35.02349,42.04,-107.8056
1/5/2015,37,34.97846,41.71,-186.5712
1/5/2015,38,34.97511,41.3,-304.4459
1/5/2015,39,35.05733,43.89,-189.3963
1/5/2015,40,35.01288,43.58,-223.7164
1/5/2015,41,34.79521,43.15,-473.8423
1/5/2015,42,34.83432,43.82,-674.8334
1/5/2015,43,34.8708,45.16,-520.4087
1/5/2015,44,34.7648,44.41,-592.3024
1/5/2015,45,34.78864,43.73,-639.1997
1/5/2015,46,34.63864,43.71,-327.5619
1/5/2015,47,38.35,73.02606,212.3985
1/5/2015,48,37.96,66.20321,108.5941
2/5/2015,1,36.74,58.86443,94.0583
2/5/2015,2,33.5,36.69,-56.3668
2/5/2015,3,37.48,56.37554,41.3494
2/5/2015,4,38.74,38.74,41.5327
2/5/2015,5,32.7,39.48,-6.6154
2/5/2015,6,38.82,44.35066,38.8214
2/5/2015,7,37.17,48.6505,308.2307
2/5/2015,8,36.23,51.70092,335.9207
2/5/2015,9,35.15,46,225.0086
2/5/2015,10,34.29,34.29,21.3666
2/5/2015,11,32.73022,33.58,-131.5526
2/5/2015,12,32.0923,33.16,-205.7221
2/5/2015,13,32.46038,33.88,-234.351
2/5/2015,14,32.87499,34.78,-193.0904
2/5/2015,15,33.77031,37.01,-173.5276
2/5/2015,16,41.48,59.04642,276.0539
2/5/2015,17,43.3,69.76682,406.9419
2/5/2015,18,46.34,74.09636,441.4208
2/5/2015,19,55.42,76.93549,332.2118
2/5/2015,20,53.62,71.10044,196.3627
2/5/2015,21,59.81,73.77712,167.3759
2/5/2015,22,35.17043,62.65,-159.8415
2/5/2015,23,35.08323,54.7,-254.5907
2/5/2015,24,34.86005,53.47,-431.0892
2/5/2015,25,34.78648,49.5,-463.2914
2/5/2015,26,34.57732,45.59,-438.9821
2/5/2015,27,34.26543,41.7,-550.264
2/5/2015,28,33.83654,40.54,-621.0653
2/5/2015,29,33.36951,40.03,-538.4422
2/5/2015,30,33.10496,40.2,-529.7506
2/5/2015,31,33.15774,37.77,-408.577
2/5/2015,32,33.45751,37.68,-229.0192
2/5/2015,33,33.3796,37.67,-107.4202
2/5/2015,34,38.19,44.6,24.0949
2/5/2015,35,38.96,47.43,139.0783
2/5/2015,36,39.16,50.6,206.9604
2/5/2015,37,39.49,44.09054,290.6832
2/5/2015,38,40.44,42.5,244.4665
2/5/2015,39,41.96,49.42069,418.6333
2/5/2015,40,42.17,51.06975,331.7333
2/5/2015,41,40.8,48.28896,253.2793
2/5/2015,42,41.83,47.73,208.2944
2/5/2015,43,42.27,46.25,106.8365
2/5/2015,44,34.22,40.14,-98.5084
2/5/2015,45,34.05501,40.06,-138.5613
2/5/2015,46,34.0348,38.16,-158.5371
2/5/2015,47,39.83,51.95,112.4704
2/5/2015,48,35.52,51.70516,148.3392
3/5/2015,1,28.4,53.50858,120.1875
3/5/2015,2,30,30,-122.9473
3/5/2015,3,11.49,52.90462,165.669
3/5/2015,4,19.11,51.85653,462.0143
3/5/2015,5,14.96,50.36071,297.1097
3/5/2015,6,11.41,50.97829,186.6327
3/5/2015,7,7.19,53.71334,209.1567
3/5/2015,8,5.79,54.41745,123.5042
3/5/2015,9,4.85,55,210.4792
3/5/2015,10,2.36,55,232.595
3/5/2015,11,3.31,60.41483,265.4138
3/5/2015,12,5.53,56.22885,55.3882
3/5/2015,13,8.83,54.25034,72.1858
3/5/2015,14,30.78422,30.78422,-43.5407
3/5/2015,15,30.42431,30.42431,-155.5794
3/5/2015,16,30.38272,30.38272,-150.4176
3/5/2015,17,7.44211,10.79,-719.3585
3/5/2015,18,27.21042,27.21042,-329.4521
3/5/2015,19,31.38,50,58.7246
3/5/2015,20,32.64,52.71239,336.547
3/5/2015,21,32.05,54.48178,408.7437
3/5/2015,22,31.51,59.01244,664.2307
3/5/2015,23,38.06,57.65025,428.678
3/5/2015,24,38.14,59.98515,531.3748
3/5/2015,25,38.07,59.74244,524.1909
3/5/2015,26,38.87,59.93246,398.1933
3/5/2015,27,38.72,59.91883,304.0151
3/5/2015,28,37.92,56.11345,170.7159
3/5/2015,29,37.52,56.09814,207.433
3/5/2015,30,37.57,56.05754,146.1391
3/5/2015,31,38.04,55.09085,89.4886
3/5/2015,32,38.18,55.15,3.7353
3/5/2015,33,38.46,54.7,17.7699
3/5/2015,34,39.68,54.7,98.0938
3/5/2015,35,45,55.83224,453.8351
3/5/2015,36,47.73,56.21404,506.1987
3/5/2015,37,48.4,56.82701,271.3871
3/5/2015,38,47.85,58.25922,310.2522
3/5/2015,39,53.01,63.08108,279.1207
3/5/2015,40,55.24,66.09692,275.0396
3/5/2015,41,55.39,66.0712,302.104
3/5/2015,42,57.84,67.1675,493.4489
3/5/2015,43,60.7,64.87402,603.5477
3/5/2015,44,51.24,58.83357,523.4923
3/5/2015,45,33.27575,46.76,-94.892
3/5/2015,46,33.1294,41.32,-232.2941
3/5/2015,47,41.77,59.95,639.4257
3/5/2015,48,38.52,59,378.2572
4/5/2015,1,37.49,37.49,236.0914
4/5/2015,2,36.82,36.82,209.5192
4/5/2015,3,38.27,38.27,161.879
4/5/2015,4,36.85,36.85,130.6175
4/5/2015,5,36.61,36.61,203.3022
4/5/2015,6,34.3,34.3,15.0097
4/5/2015,7,27.09,54.74676,114.709
4/5/2015,8,28.13,28.13,146.1899
4/5/2015,9,22.14601,27.26,-52.7125
4/5/2015,10,22.1197,26.11,-53.1895
4/5/2015,11,16.51676,26.02,-289.0413
4/5/2015,12,13.21423,24.76,-685.1649
4/5/2015,13,21.4832,28.53,-141.0491
4/5/2015,14,27.33223,32.29,-137.2303
4/5/2015,15,38.96,46.70829,120.641
4/5/2015,16,32.92863,39.26,-340.2721
4/5/2015,17,27.658,36.82,-654.9707
4/5/2015,18,32.12513,37,-450.8463
4/5/2015,19,31.44841,36.47,-807.6835
4/5/2015,20,36.30462,36.30462,-602.7752
4/5/2015,21,41.81297,41.81297,-414.8533
4/5/2015,22,36.78131,36.78131,-284.5102
4/5/2015,23,32.79653,36.28,-638.8384
4/5/2015,24,32.9746,35.81,-616.5008
4/5/2015,25,33.06652,35.46,-664.8834
4/5/2015,26,32.92588,35.83,-766.6917
4/5/2015,27,33.05986,36.33,-760.3066
4/5/2015,28,32.58189,36.04,-913.6269
4/5/2015,29,33.24272,36.06,-726.8728
4/5/2015,30,33.47716,36.12,-637.1335
4/5/2015,31,33.18753,40.31,-589.2081
4/5/2015,32,33.51533,41.01,-262.7638
4/5/2015,33,34.1,41.45,-27.1161
4/5/2015,34,41.49,63.70894,188.1498
4/5/2015,35,46.26,75.0355,205.7137
4/5/2015,36,47.39,86.65824,422.2515
4/5/2015,37,47.77,87.22475,460.0977
4/5/2015,38,51.17,93.91398,502.7752
4/5/2015,39,53.83,84.86726,495.1621
4/5/2015,40,52.12,75.00446,233.8127
4/5/2015,41,52.82,78.04336,168.468
4/5/2015,42,55.11,75.41,33.9663
4/5/2015,43,53.12,67.44573,79.0669
4/5/2015,44,34.18905,45.39,-77.0281
4/5/2015,45,44.14,54.13,41.674
4/5/2015,46,33.60982,43.43,-12.0402
4/5/2015,47,39.71,53.64858,423.6163
4/5/2015,48,37.38,53.02739,328.1919
5/5/2015,1,35.83,52.95811,155.6256
5/5/2015,2,36.45,51.5,243.68
5/5/2015,3,36.51,52.50911,391.7136
5/5/2015,4,37.29,53.05303,434.9721
5/5/2015,5,37.7,53.40905,463.8863
5/5/2015,6,35.82,52.74033,341.1158
5/5/2015,7,32.23,50.14744,192.25
5/5/2015,8,31.88,49.96885,78.4
5/5/2015,9,25.65024,32.48,-180.5781
5/5/2015,10,25.06874,32.57,-270.0109
5/5/2015,11,34.81,38.5,79.9261
5/5/2015,12,25.12105,34.53,-381.4388
5/5/2015,13,32.55782,35.35,-218.0205
5/5/2015,14,33.5,38.97,-19.6132
5/5/2015,15,32.88305,39.34,-371.2827
5/5/2015,16,34.87097,43.39,-57.7113
5/5/2015,17,48.26,69.18,124.7282
5/5/2015,18,40.55,49.93,-4.9999
5/5/2015,19,40.55,52.52,-64.8284
5/5/2015,20,33.79912,54.42,-502.6263
5/5/2015,21,33.04938,48.12,-856.5774
5/5/2015,22,32.61434,44.5,-1048.7819
5/5/2015,23,33.07931,35.72,-726.5576
5/5/2015,24,33.21026,33.98,-527.2383
5/5/2015,25,33.15961,34.25,-201.1807
5/5/2015,26,33.08379,33.82,-204.2939
5/5/2015,27,33.09836,33.64,-197.0542
5/5/2015,28,33.1,33.64,-209.1667
5/5/2015,29,33.1,33.37,-60.2142
5/5/2015,30,33.1578,33.36,-153.6416
5/5/2015,31,32.92313,36.13,-519.4621
5/5/2015,32,30.3207,36.29,-551.9672
5/5/2015,33,32.93385,37.33,-589.6834
5/5/2015,34,33.11778,38.24,-311.6483
5/5/2015,35,33.15355,40.92,-332.2486
5/5/2015,36,33.70208,40.56,-171.9899
5/5/2015,37,39.61,54.9346,178.4352
5/5/2015,38,39.22,54.5,39.3157
5/5/2015,39,40.46,57.58763,262.5285
5/5/2015,40,40.53,65.55183,268.7129
5/5/2015,41,40.58,68.55699,302.3059
5/5/2015,42,43.53,67.62559,284.4665
5/5/2015,43,47.28,62.68091,138.9541
5/5/2015,44,40.71,55.41653,20.7102
5/5/2015,45,33.70516,39.44,-158.5953
5/5/2015,46,33.71375,38.64,-137.1902
5/5/2015,47,38.17,48,0.3785
5/5/2015,48,21.44706,34.27,-95.2008
6/5/2015,1,17.90244,30.85,-320.588
6/5/2015,2,-1.98935,32.75,-874.9016
6/5/2015,3,-3.17347,33.57,-902.9688
6/5/2015,4,2.52531,33.34,-789.1573
6/5/2015,5,6.40333,32.74,-656.4431
6/5/2015,6,11.26387,32.42,-527.7375
6/5/2015,7,17.22658,26.72,-316.5639
6/5/2015,8,19.63209,22.54,-154.9484
6/5/2015,9,20.53151,20.53151,-77.0706
6/5/2015,10,20.09,48,107.0999
6/5/2015,11,28.78,35.3701,311.5233
6/5/2015,12,24.81,31.85,97.1867
6/5/2015,13,32.56,43.22071,433.8994
6/5/2015,14,35.38,57.64008,749.6186
6/5/2015,15,41.67,54.58384,284.5798
6/5/2015,16,43.83,63.13006,192.7315
6/5/2015,17,33.70275,47.16,-60.3828
6/5/2015,18,33.60913,47.53,-194.8069
6/5/2015,19,52.23,69.9813,135.0293
6/5/2015,20,52.67,70.01967,266.8194
6/5/2015,21,53.52,65.50263,327.9175
6/5/2015,22,54.38,68.9658,377.5124
6/5/2015,23,50.55,64.41953,269.5321
6/5/2015,24,51.3,53.75578,146.7395
6/5/2015,25,52.12,56.49602,211.3635
6/5/2015,26,51.12,56.22411,273.1085
6/5/2015,27,49.48,55.78005,294.7084
6/5/2015,28,47.63,56.41401,403.1787
6/5/2015,29,46.85,54.80372,262.8057
6/5/2015,30,44.83,52,109.9485
6/5/2015,31,43.46,54.34266,229.675
6/5/2015,32,45.52,55.08404,144.035
6/5/2015,33,52.9,59.55822,182.4886
6/5/2015,34,57.32,68.17678,205.6797
6/5/2015,35,60.6,68,10.5365
6/5/2015,36,36.96932,59.6,-74.5209
6/5/2015,37,37.38061,55.78,-78.4665
6/5/2015,38,52.84,61.05075,89.5568
6/5/2015,39,45.58,55.64481,369.1915
6/5/2015,40,45.98,58.73765,387.2248
6/5/2015,41,45.85,58.6894,303.9417
6/5/2015,42,46.55,59.71097,219.5041
6/5/2015,43,47.17,56.87,111.5153
6/5/2015,44,43.47,52.24697,140.8153
6/5/2015,45,41.07,49.08279,200.7628
6/5/2015,46,35,40,-0.6753
6/5/2015,47,38.22,49.99,126.0747
6/5/2015,48,37.72,52.41426,366.4745
7/5/2015,1,34.87,52.56013,364.34
7/5/2015,2,34.26,50.63859,226.2528
7/5/2015,3,35.52,52.19554,389.1633
7/5/2015,4,38.43,50.19586,375.3715
7/5/2015,5,36.11,50.59162,318.8678
7/5/2015,6,35.81,51.47777,421.1166
7/5/2015,7,35.96,57.18573,389.4083
7/5/2015,8,35.92,56.72181,413.4705
7/5/2015,9,36.74,58.64203,527.2619
7/5/2015,10,40.22,64.71149,598.8623
7/5/2015,11,41.39,57.19417,474.0732
7/5/2015,12,44.08,51.6023,459.1024
7/5/2015,13,44.5,58.89932,733.7931
7/5/2015,14,42.49,52.4056,238.3667
7/5/2015,15,44.08,45.65199,148.764
7/5/2015,16,43.98,53.73,231.4474
7/5/2015,17,35.03,44.44,-9.0155
7/5/2015,18,43.36,54.46,11.4824
7/5/2015,19,34.78811,50.34,-52.4121
7/5/2015,20,34.71801,48.22,-191.6707
7/5/2015,21,35.00364,47.78,-152.0056
7/5/2015,22,35.07179,46.86,-117.2571
7/5/2015,23,35.07332,40.95,-85.6307
7/5/2015,24,35.08655,40.29,-43.0588
7/5/2015,25,39.59,47.63401,179.4835
7/5/2015,26,39.23,46.23,169.9619
7/5/2015,27,38.42,45.7,36.9469
7/5/2015,28,37.63,45.7,22.8384
7/5/2015,29,35.14606,38.06,-263.3298
7/5/2015,30,35.23876,37.54,-301.3527
7/5/2015,31,35.3,37.98,-289.2616
7/5/2015,32,35.3,39.39,-365.6257
7/5/2015,33,35.30416,44.53,-339.3068
7/5/2015,34,35.34089,47.21,-184.8303
7/5/2015,35,35.37361,55.79,-451.8553
7/5/2015,36,35.38435,55.56,-397.7673
7/5/2015,37,35.52457,56.3,-151.2168
7/5/2015,38,35.47946,56.51,-229.9688
7/5/2015,39,35.3778,48.65,-228.9044
7/5/2015,40,35.3643,47.92,-123.8849
7/5/2015,41,35.38199,48.63,-66.1011
